Loans,ParentsIncome,NumberOfSiblings,StudentIncome,WorkExperience,Education,MinimumWage,Grades,TuitionPaid,Years,College,OutOfState,PreferenceForNiceThings,NumberOfRoomies,State,Materials
0,14739.22782,4,38008,4,0,2,3.3,4759.540014,1,4759.540014,0,7,9,6003.564901,3257.203669
1,71312.96839,9,30002,1,1,1,1.4,68445.55579,5,6844.555579,1,0,7,4396.764075,1928.431383
1,86612.07002,7,3,1,0,3,2.2,1837.030163,1,918.5150817,1,0,5,13351.29029,503.5129993
1,5684.924422,0,24007,7,0,1,0.9,29704.52707,6,4950.754512,0,0,3,273.2482262,2985.188794
1,33579.86772,7,28000,5,1,0,0.8,47679.7958,3,7946.632633,1,2,8,12821.04415,2438.530738
0,80660.05003,0,26010,5,1,1,3.4,8864.423296,1,8864.423296,0,1,6,9770.340836,1833.077281
0,88340.00414,4,32036,6,1,3,1.6,7486.563592,1,7486.563592,0,9,5,12889.43488,2801.041722
0,35757.75413,4,32036,6,1,3,1,9775.178273,6,1629.196379,0,5,7,13028.36181,2165.498086
0,36917.90108,4,32024,4,1,3,0.7,13943.95995,2,3485.989987,1,6,4,7586.900432,2454.204891
0,94759.4136,2,8006,2,0,3,1.9,0,0,2700.039739,0,9,9,4862.579195,899.3407015
1,10634.16714,1,10012,6,0,2,1.8,98716.78053,6,8226.398377,1,1,7,13597.95675,3784.174588
0,37962.62404,0,32000,0,0,3,2.1,0,0,9584.305023,1,5,1,631.418118,2145.994031
0,42892.19369,9,38004,1,1,2,0,14243.32158,1,7121.660791,1,4,3,14024.32829,412.8048107
1,19514.33174,4,12,6,1,1,1.9,4054.263815,4,1013.565954,0,5,9,14850.51926,398.8067407
1,82240.37159,8,20007,7,0,1,2.7,117664.5835,6,9805.381955,1,2,0,12281.81806,487.9236752
0,23959.4501,4,24000,0,0,3,0.7,9249.234667,3,3083.078222,0,0,1,5756.329806,3563.29395
0,41283.88734,3,36010,5,1,1,3,35770.58049,5,3577.058049,1,6,4,5438.023992,4465.704985
1,79560.65853,6,16020,5,1,2,3.2,44822.28774,5,8964.457549,0,1,4,3782.15502,3851.349692
0,74967.73284,3,14010,5,0,2,1.2,0,0,2448.71264,1,5,4,2391.063916,280.0955306
1,67941.20428,6,12003,1,0,3,2.9,6811.547109,1,3405.773554,1,9,7,13298.0756,3907.429138
1,51531.1414,5,22024,6,1,2,2.8,57950.25545,3,9658.375908,1,5,0,14311.88997,4874.937175
1,76974.00668,1,20004,2,0,2,3.1,29922.18229,3,9974.060764,0,3,0,6403.300853,377.7463249
1,17602.46862,0,8000,4,1,0,0.6,9725.821701,2,4862.91085,0,2,5,14935.88341,846.4547884
0,83771.3718,8,38006,3,1,1,3.3,6566.91352,1,3283.45676,1,5,9,12698.66175,2121.987746
1,71017.60507,6,2002,2,0,1,3.3,4674.004722,1,2337.002361,1,5,8,10210.33821,3525.659207
0,90383.01529,9,34018,3,1,3,3.3,14423.89566,7,1030.278261,1,0,4,47.34643012,2930.200913
0,16069.62688,4,34010,5,1,1,2.5,5436.690831,3,1812.230277,0,9,5,9830.942,3124.403169
0,77565.74132,6,38014,7,1,1,3.2,2672.218212,1,2672.218212,0,3,9,4714.561547,222.916469
1,48798.23861,0,8000,6,0,0,0,0,0,6194.432903,0,9,0,14376.9555,4727.652762
1,3703.089708,3,8018,3,1,3,2.6,9568.036709,7,1366.862387,0,9,6,3228.138741,4895.464944
1,43437.11749,3,36000,5,0,0,0.9,16028.38022,1,8014.190109,1,5,2,12206.80857,1846.011416
1,91859.32878,1,16015,5,0,3,2,39514.27584,2,9878.56896,1,9,2,11558.79572,177.566139
0,59240.21326,5,14000,4,0,0,3.5,29168.10448,4,3646.013059,1,2,6,2103.307944,1928.901786
1,40654.64043,6,2010,5,0,2,1,13284.68994,1,6642.344969,1,5,2,11899.4946,1969.893859
0,31946.76686,9,30004,1,1,2,1,14000.86492,2,7000.43246,0,5,9,1772.853525,3834.026743
1,35158.03816,2,8000,0,0,3,0.6,26735.40067,7,3819.342953,0,0,4,7467.660659,3289.264706
1,76619.34389,2,24006,6,0,1,0.7,35666.3231,2,8916.580774,1,8,9,4707.465282,4906.166573
1,2496.909456,8,2042,7,1,3,3.6,26034.52523,6,4339.087539,0,0,2,10637.55637,4790.120999
1,59729.53702,7,14000,0,0,3,1.5,22936.37457,5,4587.274915,0,5,1,5348.828878,4516.920571
1,52717.8267,2,18012,4,0,3,3.5,97971.4175,5,9797.14175,1,9,8,2850.435572,4651.808217
0,11619.82295,8,22003,1,0,3,0.9,3545.110909,5,354.5110909,1,1,8,10754.16642,4980.25951
0,64521.98782,0,24003,1,0,3,1.5,26856.59132,7,1918.327951,1,9,5,1842.157698,3977.276637
1,22749.14994,1,18016,4,1,2,3.5,2886.333983,3,481.0556639,1,6,1,14304.27533,772.7632165
1,37242.03632,1,14006,6,0,1,3.1,13673.37935,1,6836.689674,1,5,4,8370.578971,4348.572991
1,1809.045609,4,0,0,1,3,1.3,9036.195618,7,645.4425441,1,2,4,1564.409131,2580.413321
0,77292.11264,9,16000,0,1,0,3.9,52039.49505,6,8673.249174,0,9,9,1273.876947,3562.694435
1,88461.30454,7,2028,7,1,2,3.9,59229.17082,6,9871.52847,0,8,9,3041.492831,285.7132001
1,59871.85942,5,10042,7,1,3,3.1,24671.48198,2,6167.870494,1,3,7,6805.175906,3678.122772
1,78576.66321,8,12018,3,1,3,1.2,24501.06348,2,6125.265869,1,6,6,7694.194632,346.7725293
0,73031.84262,4,8006,1,1,3,0.1,0,0,8300.308329,1,5,9,3436.531862,607.7313922
1,50568.46636,3,32018,3,1,3,1.7,0,0,9333.569902,1,8,0,12703.1733,4627.404401
1,99379.22093,4,6018,6,0,3,1.5,61679.88852,6,5139.99071,1,1,7,13733.08327,779.3837936
1,69665.48407,8,4002,1,0,2,2.3,0,0,6179.644638,1,4,2,4017.109038,1059.222865
1,54432.85318,2,8000,4,1,0,3.6,64283.09972,4,8035.387465,1,7,9,985.5954618,2187.101935
1,41459.48155,0,34000,1,1,0,3.8,82801.51303,5,8280.151303,1,2,0,12559.32501,3085.443026
1,68258.55084,4,8000,7,1,0,2.3,14941.80982,1,7470.904911,1,5,1,4356.793482,2767.293089
1,75405.74898,5,14009,3,0,3,3.8,0,0,7143.585209,1,7,7,13807.05556,4144.748284
0,17247.02649,3,26000,7,1,0,3.2,18540.18163,6,1545.015136,1,4,9,11730.26503,170.7793528
1,52350.66942,9,14005,5,0,1,2.6,65203.72267,5,6520.372267,1,1,2,14530.45526,1421.168047
1,24251.22074,5,14021,7,0,3,2.1,40570.6419,6,3380.886825,1,4,4,5107.890658,2624.353282
0,43176.95581,9,28012,3,1,2,3.6,62505.83891,5,6250.583891,1,0,8,11191.09303,1544.930231
0,73866.23342,6,32020,5,1,2,2.1,2787.299492,6,464.5499153,0,7,8,5698.078159,469.7841716
0,20375.19418,8,22004,1,1,2,1.5,15010.53505,2,3752.633763,1,2,5,7491.051415,1443.493788
0,88261.75549,9,30007,7,0,1,3.9,0,0,1817.156341,1,1,1,4820.176151,2412.215337
0,12877.28083,5,26030,5,1,3,0.2,0,0,9962.303075,1,0,2,11041.91076,4521.832228
1,67837.11088,3,20002,2,0,1,3.7,27166.19214,4,3395.774017,1,6,5,11752.48093,1404.637368
1,64769.49684,5,2009,3,0,3,0.5,112219.5831,6,9351.631922,1,2,6,11985.5111,1581.016985
0,59204.37545,2,20000,4,0,0,1.7,9999.495111,2,4999.747556,0,1,3,3673.111774,2006.714722
1,83822.61794,3,0,4,1,0,3.6,22683.83257,3,7561.277523,0,5,7,10005.68517,4930.861297
1,62694.63088,8,34018,3,1,3,2.3,16661.78073,4,2082.722591,1,9,4,12112.26985,4816.424362
1,57220.47967,7,10007,7,0,1,3.5,47288.37546,6,7881.395909,0,9,4,1661.444609,3505.712614
1,50447.78261,9,32007,7,0,1,0.9,71470.93665,6,5955.911387,1,7,6,9674.057458,4493.18289
0,30108.79813,3,10018,3,1,3,2.5,18125.05738,2,9062.528689,0,0,6,3141.232503,1712.533924
0,25089.98132,4,16015,5,0,3,3.3,27889.91168,2,6972.47792,1,1,3,2905.972211,4405.43933
1,12512.22642,9,3,1,0,3,0.8,9258.262696,1,4629.131348,1,2,6,14119.69488,799.6669087
0,27188.05076,8,28000,0,0,1,2.4,9545.804246,4,2386.451062,0,3,7,9847.46795,1240.958197
0,70551.61111,5,20016,4,1,2,2.7,21224.07838,4,2653.009798,1,3,6,408.9099007,4599.337616
0,61887.51485,4,14009,3,0,3,1.3,2375.016307,7,169.6440219,1,4,6,2498.055713,4341.828117
0,48962.09741,2,30000,1,1,0,1.8,21853.78223,6,3642.297039,0,0,1,14913.99868,1917.231289
0,79209.68549,0,10016,4,1,2,2,4235.168195,3,705.8613659,1,6,5,568.9769119,438.8686983
1,12039.1391,0,2008,2,1,2,0.1,46469.27312,5,9293.854624,0,0,2,8348.037899,2815.259066
0,46530.76577,3,22006,2,0,3,2.2,30544.17422,7,2181.72673,1,1,8,5456.802145,2533.257612
1,92036.69525,9,12006,3,1,1,0.6,49717.34862,5,9943.469724,0,1,2,9099.370297,2329.154364
1,4602.037138,1,14000,3,0,0,2.2,104296.9513,7,7449.782234,1,6,0,11953.7233,4402.03276
0,74992.00953,4,22002,1,1,1,3.2,0,0,764.4451021,1,5,4,11867.41605,988.7532339
1,99666.02835,5,28005,5,0,1,0.6,44366.33614,7,6338.048019,0,5,9,4834.812415,1111.228195
0,22874.46563,0,32002,2,0,1,0.8,9314.621941,5,931.4621941,1,7,8,6810.192144,4188.622846
0,48643.34388,4,26000,1,1,0,3.3,17843.41295,3,2973.902158,1,4,6,13517.20517,4972.772624
1,25937.69817,7,8000,4,0,0,2.7,38245.29086,6,6374.215143,0,2,8,8570.411408,2162.707356
1,6484.473618,3,12000,7,0,0,0.1,28073.32984,5,5614.665968,0,2,8,3014.952873,971.8741266
0,89833.72693,5,14016,4,1,2,3.6,17630.76609,3,2938.461015,1,1,7,9179.822039,3071.271205
0,10706.89612,9,32036,6,1,3,2.6,0,0,1687.002189,1,9,6,8880.184306,1351.830887
1,58678.11421,5,16010,5,0,2,1.8,66472.35221,7,9496.050316,0,0,6,12166.39667,462.1434369
1,97896.76283,3,16000,4,1,0,1.1,29169.3278,5,5833.865559,0,5,4,11271.78797,4712.804405
1,11652.28856,3,6036,6,1,3,2.6,18192.77385,3,6064.257949,0,0,3,11519.02858,4153.650738
1,64644.14729,7,24002,1,0,2,3.2,9024.53791,2,2256.134478,1,3,1,12174.09244,4075.166506
1,65190.97404,1,30000,7,1,0,2.7,38965.13164,6,6494.188606,0,4,1,11675.10101,3470.648272
0,31417.03628,8,34006,3,0,2,1.1,425.2418418,3,141.7472806,0,7,1,7562.914313,169.9501756
0,23314.50371,9,18014,7,1,1,3.7,15075.29422,6,1256.274519,1,1,8,10765.25766,4732.684016
0,14863.52913,3,22000,0,1,3,3,92.70422141,1,92.70422141,0,3,4,2715.736045,4343.928439
1,67655.63091,4,20021,7,0,3,3.1,34755.85861,3,5792.643101,1,9,1,4489.842482,802.5391469
0,89991.60522,7,20003,3,0,1,2.7,5725.754779,3,1908.584926,0,4,8,5466.680097,4495.074442
1,27336.25642,9,8009,3,0,3,1.1,23504.77418,3,7834.924726,0,0,7,14870.13126,2766.039448
0,14738.41305,6,24002,1,1,1,0.3,17095.88138,2,4273.970346,1,3,5,2048.537711,4500.324379
1,85292.76616,3,6004,4,0,1,3.3,39606.60252,7,5658.086074,0,2,2,1558.009068,541.2072188
0,23336.14392,3,28000,1,1,0,1.6,27893.31019,3,9297.770062,0,1,4,10765.29287,2076.112676
0,53675.3842,4,38002,1,0,2,0,6852.853286,6,571.0711071,1,2,1,8274.500167,1231.74982
1,1969.632261,9,36006,1,1,3,2.4,80988.86913,5,8098.886913,1,3,7,9091.295805,4791.667648
1,58244.7378,7,26030,5,1,3,0,25686.92607,4,6421.731518,0,7,1,10488.13397,3665.660131
1,4803.066599,1,8042,7,1,3,2.9,22329.03422,3,7443.011405,0,5,7,4997.338555,169.3751409
1,72309.43019,6,18030,5,1,3,1.1,49468.24671,5,9893.649342,0,0,8,589.7395343,312.7321551
1,1178.87371,4,34014,7,1,1,2.2,20131.22692,5,4026.245383,0,2,0,11626.37732,2745.522979
1,26996.3765,6,4010,5,1,1,2.9,55146.12656,5,5514.612656,1,9,6,13221.49647,2886.496629
1,53568.59872,2,6012,4,0,3,2.2,4072.175128,3,1357.391709,0,5,7,5888.307831,3699.877755
0,24058.9374,6,28006,3,0,2,2.6,7551.493749,2,3775.746874,0,0,5,12857.58075,3364.983377
0,79783.26585,4,8012,4,0,3,2.1,0,0,5549.572277,0,6,9,9125.586383,1271.309126
1,73662.28046,8,8021,7,0,3,3.5,12057.44857,2,3014.362143,1,1,9,6880.657615,3436.229782
0,5275.091593,9,20000,0,0,1,3.2,17809.01244,2,8904.506218,0,8,4,3617.645828,3040.730263
1,38129.915,1,2000,0,1,1,0.9,10896.32635,1,5448.163174,1,6,2,4593.68289,4105.213164
1,59204.65416,7,18000,0,0,3,1.3,16471.6242,1,8235.812101,1,2,0,10500.64465,3515.29863
1,88540.77978,7,24,4,1,3,2.5,24544.1013,3,4090.683549,1,3,9,14256.53664,3867.583604
0,67425.26119,1,8000,4,0,0,1,0,0,8021.943937,1,4,9,14745.23894,2152.89462
1,97701.1378,3,12014,7,1,1,0,35957.64522,6,2996.470435,1,4,8,11370.06271,4616.977799
1,75615.48101,5,36000,0,0,3,1,0,0,441.2980712,1,9,3,14434.41689,4548.995803
0,57316.73013,1,30010,5,1,1,1.7,0,0,2009.426472,0,4,3,14356.51195,1150.816937
0,83852.24221,6,20036,6,1,3,2,2111.68725,1,2111.68725,0,1,6,452.791717,2182.730281
0,37849.43248,6,20012,4,0,3,0.3,13306.69808,5,2661.339617,0,6,8,5081.688731,1225.304746
1,18992.13038,6,2,1,0,2,3.2,6321.906801,4,790.2383501,1,0,9,14487.89906,3101.10829
0,14230.23349,0,34007,7,0,1,1.2,0,0,8804.515865,0,2,8,13254.64899,2150.886509
1,98101.42462,8,36018,3,1,3,0.1,4389.239276,1,4389.239276,0,6,0,14472.20929,2517.591158
0,13397.96408,9,20002,1,0,2,2.8,17385.11642,4,4346.279105,0,4,4,9734.321449,112.2810753
1,38387.5286,8,0,6,1,0,1.5,30786.44424,2,7696.61106,1,5,0,8784.995105,190.6701683
0,97048.17452,0,20012,2,1,3,0.5,6584.419182,3,1097.403197,1,9,6,2281.154561,1605.777193
0,53377.76881,6,30004,2,1,1,3.7,5454.968213,1,5454.968213,0,9,4,3578.219459,4114.414981
0,81496.72509,0,6000,0,0,2,3.8,0,0,1837.763913,0,1,3,4261.933857,4008.760935
1,42548.64409,3,24000,0,0,2,0.4,36349.13434,6,6058.189057,0,3,4,6532.658959,2816.736303
1,98981.39635,6,30028,7,1,2,1.1,3730.35999,1,1865.179995,1,9,0,13188.85102,2336.478186
1,7087.316306,2,12006,3,1,1,2.8,30195.0289,6,5032.504816,0,1,0,11147.01825,2640.015479
1,49952.33706,3,10,5,1,1,0.6,22429.88094,6,3738.313489,0,9,7,5369.752182,215.9020424
1,65667.76636,2,4000,1,0,0,1.8,80475.03081,7,5748.216486,1,6,3,8768.929546,1335.914691
0,73436.80484,3,18012,4,0,3,2,8726.612373,1,8726.612373,0,1,0,1365.665171,2655.826846
1,50621.45824,8,18010,5,0,2,1.3,40731.87049,3,6788.645082,1,8,6,14135.15538,1437.14807
1,98211.75875,0,2005,5,0,1,2.5,98370.86341,6,8197.571951,1,9,8,8750.952494,784.0544371
1,78637.51727,4,22000,1,1,0,1.9,63717.40765,5,6371.740765,1,5,6,13223.56486,116.5603703
1,64936.29171,9,26006,6,0,1,1.4,72664.69924,6,6055.391603,1,2,2,9579.124152,2379.892653
1,90388.98218,7,38000,6,1,0,0.1,40140.63546,7,2867.188247,1,9,5,4430.153005,442.6261146
1,82855.0485,4,0,4,1,0,1.3,40118.7478,4,5014.843475,1,7,9,53.28612731,2086.514365
0,40434.4903,5,32010,5,0,2,2.2,1294.844407,1,1294.844407,0,4,9,4971.725964,759.3690594
1,43041.5113,2,30000,1,0,0,0.7,31144.7161,3,5190.786017,1,7,5,14753.81398,1282.61132
0,32560.59472,1,12036,6,1,3,3.8,34389.00457,4,8597.251142,0,1,6,3133.671732,3577.520212
0,29340.7645,1,22000,5,0,0,3.5,37966.15065,4,4745.768832,1,6,2,3323.189024,1846.649379
0,91184.53216,2,30000,4,1,0,3.6,2364.259163,3,394.0431938,1,0,6,1723.655608,1340.648668
0,74775.20313,5,34000,0,1,3,3.8,1732.630273,1,1732.630273,0,5,5,9702.919886,4322.368833
1,80400.00153,7,4004,4,0,1,0.8,41036.76617,6,3419.730514,1,4,7,1889.359213,1261.241613
0,88150.17986,8,36000,3,1,0,3.5,20972.21338,3,6990.737793,0,7,0,2212.046208,1261.568672
0,8935.217532,8,26004,1,1,2,0.2,5521.509874,5,1104.301975,0,2,1,6908.92609,3252.110016
1,90028.6327,2,22003,1,0,3,2.1,39819.24902,3,6636.541504,1,2,3,4410.530303,3423.801731
0,22999.445,8,34010,5,1,1,2.4,6465.105122,6,1077.51752,0,1,2,1204.863942,1850.151431
1,95624.4202,5,2000,2,1,0,0.9,58124.78347,4,7265.597934,1,4,3,4083.398381,1657.255374
0,36080.12482,4,32006,6,0,1,2.1,14710.24734,2,7355.123671,0,6,5,7367.344333,1174.955399
0,77769.10301,6,32006,1,1,3,3.8,39081.37752,4,9770.34438,0,0,0,6193.837258,3380.305145
1,88891.67051,9,10024,4,1,3,1.7,39141.10609,7,5591.586585,0,8,9,3819.945343,1176.698826
1,85694.31558,3,8000,1,0,0,1.9,0,0,1226.744407,0,9,4,13878.54593,4639.466216
0,45033.25947,5,16000,0,1,3,0.3,2355.676187,2,1177.838093,0,8,8,4194.658277,50.67346983
1,48738.23018,2,8008,4,0,2,1.5,74648.33307,6,6220.694423,1,0,4,1768.656404,2806.765822
1,83543.45331,8,2010,5,0,2,3.9,0,0,2312.688992,0,9,2,6494.047987,292.5017336
1,90074.95194,3,26012,6,1,1,2.2,34729.79742,4,8682.449355,0,6,0,3242.232127,4759.219716
0,43581.81685,8,34004,2,0,2,1.8,5792.476512,2,2896.238256,0,4,6,4005.712016,1009.054814
1,96336.70504,8,16012,6,1,1,0.9,8530.255042,4,1066.28188,1,2,0,1913.740135,4087.387052
0,74544.18817,6,20004,2,0,2,3.6,0,0,3842.55753,0,6,3,2562.804815,2358.64126
0,9641.561519,3,22004,4,0,1,3.3,0,0,8692.489208,0,3,3,2561.013684,140.3900989
0,69072.37322,0,24006,3,1,1,3.4,30562.86962,7,2183.062115,1,2,6,14796.36589,453.8275332
0,45008.48715,9,20024,4,1,3,2.1,8819.067554,2,2204.766888,1,6,5,8078.072471,3518.710566
0,85488.15738,2,38028,7,1,2,2.6,6754.641905,2,3377.320952,0,4,2,4732.569767,3988.985858
1,70654.16292,4,8010,5,0,2,3.6,14060.15073,7,2008.592962,0,7,8,2565.965033,3354.450739
0,65574.45005,4,8012,4,0,3,2.1,6037.115972,1,6037.115972,0,3,6,2536.244685,682.1219644
1,6566.516126,9,12028,7,1,2,1.9,14658.77247,3,2443.128746,1,8,6,6999.718811,1101.839048
1,44380.27258,7,38024,4,1,3,2,18502.34314,6,1541.861928,1,9,1,14375.44613,4427.58493
1,90625.19043,6,10000,1,0,0,1.1,41206.89095,3,6867.815158,1,7,9,9878.126141,182.5496367
0,36875.6389,4,38036,6,1,3,1.9,7580.439179,5,1516.087836,0,7,8,10149.0338,960.2218863
1,14253.55084,3,16000,0,1,2,0.1,6941.495759,5,1388.299152,0,9,4,11341.32101,1062.047649
0,97399.05775,5,24018,6,0,3,0.9,6042.437997,5,1208.487599,0,6,9,8686.920395,2929.975789
1,65427.35645,2,8004,2,1,1,1,39318.14237,6,6553.023729,0,8,2,4768.610409,1076.053358
1,61112.81865,3,2000,5,0,0,2.2,5200.531247,2,1300.132812,1,3,2,1146.34279,4384.727844
1,75445.87042,1,16012,3,1,2,2,73863.46501,6,6155.288751,1,0,3,9492.346968,1663.719424
0,89910.65914,5,16008,4,0,2,3.5,26797.66307,3,8932.554357,0,1,8,12853.44436,50.12574169
0,78983.60076,5,34004,4,0,1,0.5,6584.707246,1,6584.707246,0,8,0,2705.934701,1665.321606
1,48302.47068,4,26000,7,0,0,2,10164.56219,4,2541.140548,0,8,2,14625.75785,3119.966732
1,36376.88176,4,14000,3,0,0,3.9,3231.884118,1,3231.884118,0,4,1,13308.25558,4329.658999
0,60241.10627,3,28012,6,1,1,2.8,15518.74256,4,1939.84282,1,9,9,11532.01315,1596.444381
0,68263.35616,8,30004,2,1,1,2.3,13959.96888,2,6979.984438,0,2,9,9887.993732,982.6997252
1,61479.06001,3,0,7,1,0,0.2,18865.85618,6,1572.154682,1,9,6,6200.451811,1103.63859
1,18147.52967,5,20006,2,0,3,3,113234.9333,6,9436.244445,1,0,4,14023.3412,4545.171995
0,55567.82996,1,24000,4,0,0,3,28370.59065,4,7092.647661,0,0,2,7486.302588,1306.426388
1,57888.22354,5,28028,7,1,2,2.4,3576.824597,2,894.2061493,1,7,2,13822.69526,4005.514041
0,79174.92985,0,32000,5,0,0,2.7,14147.15522,3,2357.859204,1,0,9,7119.077992,3708.763181
1,80350.23925,8,6024,6,1,2,2.6,30301.20193,6,5050.200322,0,2,0,7258.269087,2625.073536
0,81690.1098,1,16004,2,1,1,1.4,0,0,8485.403776,1,5,8,7654.818818,811.0518203
0,3782.432067,2,4000,1,0,0,3.1,0,0,5395.164071,0,7,9,3218.238531,443.8593309
1,44693.01712,5,30010,5,0,2,2.6,55811.81047,4,6976.476308,1,8,6,13868.6564,722.4089371
1,43629.70894,7,32002,2,0,1,0.3,5168.687024,2,2584.343512,0,7,0,11944.76971,4253.992107
1,57812.45802,1,24000,0,1,2,2.6,102313.3081,7,7308.093435,1,4,6,12929.06036,4767.912992
1,66652.67274,4,16000,0,0,2,0.1,6857.209096,1,6857.209096,0,3,1,8611.178755,33.44387094
1,41617.54867,7,28000,7,0,0,0.1,76390.01769,4,9548.752212,1,8,7,182.5246194,144.0340523
0,31135.30709,6,10008,4,1,1,0.9,2970.378987,6,247.5315823,1,1,5,8992.164287,4419.0577
1,12175.5377,4,10030,5,1,3,3.1,17736.63942,3,2956.10657,1,4,1,8134.479618,1552.61753
1,43229.46034,6,24010,5,0,2,1.2,39796.8575,2,9949.214375,1,9,4,1872.426879,2987.530682
1,4683.959791,5,0,0,1,3,1.3,11657.39879,5,2331.479758,0,1,9,9828.314,542.2932967
1,99246.73936,6,22036,6,1,3,1.4,24739.63635,4,6184.909088,0,2,8,9337.781721,3805.218312
1,50908.96616,7,2000,1,0,0,2.7,12583.79832,3,4194.59944,0,7,5,7144.902414,1469.597808
1,49480.56974,4,14000,0,1,0,3.5,19889.74754,5,3977.949509,0,7,7,10315.85506,4060.104695
0,93788.09746,4,30000,0,0,0,1.1,4424.461215,1,4424.461215,0,1,4,4621.281282,2105.059008
0,96846.01322,8,30000,2,1,0,1.4,9550.93209,1,4775.466045,1,3,4,5565.964695,635.9473957
0,12665.75995,2,28024,6,1,2,3.7,14312.22501,2,3578.056254,1,3,7,10077.87288,1978.320408
1,71332.61054,5,20000,0,1,3,0.7,39475.87093,2,9868.967732,1,0,7,11506.87063,132.2031113
1,75764.51948,8,10009,3,0,3,1,29345.06181,5,5869.012362,0,6,1,11004.49658,3691.485151
1,19495.22374,8,26000,6,0,0,0.2,14314.25139,3,4771.41713,0,5,1,14535.89675,2684.469554
1,83672.85028,1,14000,7,1,0,2.5,12072.84899,5,1207.284899,1,5,6,7326.704003,4407.181211
1,10887.61677,3,4004,2,1,1,1.3,15646.00692,3,2607.667819,1,9,0,8015.008306,4082.98099
1,510.8546289,4,32000,0,1,1,0.9,32702.70212,4,4087.837765,1,9,3,11503.19692,979.2952756
1,35424.38069,4,16018,6,0,3,3.5,42882.91328,5,8576.582657,0,9,0,12596.16649,1925.077699
0,4012.725519,9,22000,2,1,0,2.9,21092.4442,3,7030.814734,0,1,2,14342.80556,3346.811527
0,7350.064098,2,30000,7,1,0,2.6,16493.52149,1,8246.760743,1,0,1,5285.283528,995.1536563
1,9066.965996,9,8016,4,1,2,0.1,45430.47172,7,3245.033694,1,3,9,7199.646691,377.1594811
0,10941.05103,5,8000,0,1,1,3.8,24081.24936,2,6020.31234,1,3,6,5167.795717,1862.83214
1,95219.84942,6,8004,1,1,2,1.3,23298.07238,6,1941.506031,1,3,3,5693.095163,1963.846493
1,68814.85864,3,4000,3,0,0,0,29174.93648,3,4862.489413,1,1,8,2.793937379,4231.725503
1,32853.111,9,10042,7,1,3,1,88418.40911,5,8841.840911,1,4,1,7064.505642,3241.186774
0,98786.11985,3,36021,7,0,3,3.9,1027.582952,6,85.63191267,1,3,3,12596.89011,1865.251408
1,79784.75381,6,26004,2,0,2,0.8,28787.57943,3,4797.929905,1,9,6,9597.325157,2823.384756
0,22357.67367,8,34000,3,0,0,2.3,64474.84665,7,9210.692379,0,0,5,2281.223811,1930.79979
1,59556.11689,0,16000,0,1,0,0.4,38364.94785,5,7672.98957,0,0,6,6585.895281,2278.658783
0,59711.33917,7,28012,3,1,2,2.1,20757.84915,7,2965.407022,0,8,4,3653.83145,1383.642209
0,78768.47617,6,24006,3,1,1,0.5,8463.704545,1,4231.852272,1,1,9,13543.87378,3737.676117
0,55260.10702,1,32028,7,1,2,3.9,1210.750398,5,121.0750398,1,1,6,579.3706572,2570.99462
1,82211.45922,8,10000,0,0,3,0.2,16092.80019,2,8046.400097,0,3,9,11246.05337,3108.468204
1,69507.42483,8,2006,6,0,1,3.7,22535.08328,6,3755.847213,0,3,5,247.5427021,983.9702054
1,89377.95943,9,14000,4,1,0,2.3,45178.81271,6,7529.802119,0,4,8,2217.079543,4980.936003
0,8649.831998,8,18000,4,1,0,3,3633.986104,1,3633.986104,0,5,4,5989.967796,624.3216777
0,52424.35882,0,36020,5,1,2,2.9,35325.58064,3,5887.596774,1,5,3,12874.93487,984.6589927
1,63316.60827,1,38006,1,1,3,0.6,81921.01689,6,6826.751408,1,7,6,12916.57325,878.8757035
1,25796.58945,6,4021,7,0,3,3.6,0,0,1272.022795,0,9,1,2650.953124,1148.187218
1,77176.99447,4,14004,2,1,1,0.6,68037.12988,7,4859.794991,1,7,9,2148.404708,818.4512276
1,48467.89906,8,32000,6,0,0,0.8,28695.21517,3,4782.535861,1,6,2,4953.391116,3347.671896
0,58672.47217,9,14000,6,0,0,2.3,1188.650563,5,237.7301126,0,6,8,6310.123416,3557.011625
0,79066.84938,0,2010,5,1,1,2.6,16603.44598,1,8301.72299,1,9,8,434.8052647,1958.343091
0,56238.93314,3,36020,5,1,2,3.9,16894.94906,2,8447.474528,0,7,7,2027.529206,2884.885787
1,15707.75963,7,12000,1,0,0,2.5,47470.58032,7,3390.755737,1,0,5,9944.512219,1368.358615
0,55416.67676,0,18004,1,1,2,1.5,30696.9843,2,7674.246075,1,7,7,4294.345388,147.2229503
1,74623.96524,6,0,0,1,1,1.6,98794.17804,5,9879.417804,1,5,6,2939.46318,4216.79277
1,38114.69769,3,8000,2,0,0,3,13480.96969,2,6740.484847,0,8,4,10704.94426,3208.544482
0,55948.28643,7,30008,4,1,1,2,12755.13413,2,3188.783533,1,1,3,9027.67487,1478.583141
1,75739.13286,5,8000,7,0,0,3.3,28204.56544,3,9401.521813,0,8,3,3584.601686,2802.629423
0,54615.05145,0,18007,7,0,1,1.9,12599.78362,5,1259.978362,1,7,5,3695.571303,289.6632082
0,57704.97693,3,30016,4,1,2,1.8,0,0,8156.85954,0,7,1,6850.250838,3804.86798
0,11815.79287,1,24024,4,1,3,2.3,10308.76828,3,3436.256094,0,8,9,5674.174533,2261.320818
